sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_02369,"Bạn đang muốn tìm tình một đêm? Để có những cảm xúc thăng hoa, thoả mãn nhu cầu sinh lý, trải nghiệm cảm giác khoái lạc hãy liên hệ tôi: https://t.me/henho24h",LEVEL 0 – Không obfuscation (formal),1,1,0,personal_number,Nội dung nhạy cảm,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,47
phase1_02370,"Xin chào, mình làm giám đốc marketing của Tiki, hiện tại cửa hàng Tiki cần tuyển số lượng lớn nhân viên chuyên đặt hàng để nâng cao số lượng giao dịch và thứ hạng của cửa hàng. Chỉ cần có kinh nghiệm mua sắm trực tuyến, mỗi ngày bạn có thể dễ dàng kiếm 800.000 đồng bằng điện thoại di động và tiền lương sẽ được giải quyết ngay",LEVEL 0 – Không obfuscation (formal),1,0,0,personal_number,Tuyển dụng giả,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,48
phase1_02371,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),1,0,1,personal_number,Nội dung nhạy cảm,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,49
phase1_02372,"Anh co can GAI LAM tjnh K0? E di lam them kiem tien tieu vat EM 20 T DANG NG0N, B0DY chuan Den tan noi LAM TJNH Ket Ban Telegram: https://t.me/gaixinh_hcm QNfT",LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),1,1,0,personal_number,Nội dung nhạy cảm,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,50
phase1_02373,"ẶẼềự ĐẶngNhẳ_p Chố-iNga-y TPNỢH""Ự NhẰnLỈX-Ỉ 8888(Kằ) MiỆnPh~ỈĐẤngK'Ỷ Lỉ~k<fr3e.win/hNgfZh> ồẰụŨ",LEVEL 5 – Extreme noise,1,1,0,personal_number,Cờ bạc/Betting,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,51
phase1_02374,".(BIDV) Ban da dang ky dich vu toan cau ,moi thang thu phi 12.000.000 .Neu khong phai ban dang ky vui long vao www.ebidv.vip de huy",LEVEL 0 – Không obfuscation (formal),1,1,0,personal_number,Giả mạo ngân hàng,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,52
phase1_02375,"Bạn nhận được lời nhắn từ 0896543210 vào lúc 13:08 30/09/2023 với nội dung: xin thông báo số thuê bao của quý khách sẽ bị khoá trong 2 giờ tới vui lòng đến Cục Viễn mừng hoặc ấn phím 9 để gặp tư vấn viên để được hỗ trợ của chiến thông. Xin thông báo số thuê bao của quý khách sẽ bị khoá, gọi 102607 để nghe lại (Miễn phí). Chi tiết l/h 9090 (200đ/p)",LEVEL 0 – Không obfuscation (formal),1,0,1,personal_number,Khác,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,53
phase1_02376,"DIEN LUC thong bao khach hang Trần Văn Bình PE15HN0234567, co tong so hoa don 1, voi tong tien: 160956dong. De nghi Quy khach thanh toan trong vong 2 ngay ke tu khi nhan duoc tin nhan. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay.",LEVEL 0 – Không obfuscation (formal),1,0,0,brandname,Dịch vụ công giả,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,54
phase1_02377,"DIEN LUC thong bao khach hang Lê Thị Hoa PE07QN0345678, co tong so hoa don 1, voi tong tien: 607262dong. De nghi Quy khach thanh toan trong vong 2 ngay ke tu khi nhan duoc tin nhan. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay.",LEVEL 0 – Không obfuscation (formal),1,0,0,brandname,Dịch vụ công giả,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,55
phase1_02378,"V7 top 3 nha cai VN, tuyen dai ly voi muc hoa hong len den 50% , tra hoa hong nhieu hinh thuc , lien he zalo Van: 0935123456 Link: https://v7bet.vip",LEVEL 0 – Không obfuscation (formal),1,1,1,shortcode,Cờ bạc/Betting,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,56
phase1_02379,UNG DUNG SHB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la .Neu KHONG PHAI BAN KICH HOAT vui long bam vao https://shb.com.vn-kps.top de doi thiet bi hoac huy de tranh mat tai san,LEVEL 0 – Không obfuscation (formal),1,1,0,brandname,Giả mạo ngân hàng,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,57
phase1_02380,"Cảnh sát Giao thông Việt Nam: Hồ sơ vi phạm giao thông được lưu trữ dưới tên của bạn. Để biết thêm thông tin, vui lòng truy cập https://dichvucongs.top/vn",LEVEL 0 – Không obfuscation (formal),1,1,0,brandname,Dịch vụ công giả,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,58
phase1_02381,"Tai khoan cua ban dang duoc dang nhap tren thiet bi khac ,neu khong phai ban dang nhap vui long vao https://vietcombank.vn-yys.club de sua doi mat khau hoac thoat khoi thiet bi kia",LEVEL 0 – Không obfuscation (formal),1,1,0,brandname,Giả mạo ngân hàng,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,59
phase1_02382,VCB Digibank tran trong thong bao.tai khoan cua quy khach hien tai da bi khoa.Dang nhap www.vcbtiebink.com de xac thuc ngay hom nay,LEVEL 0 – Không obfuscation (formal),1,1,0,brandname,Giả mạo ngân hàng,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,60
phase1_02383,"Cảnh sát Giao thông Việt Nam: Hiện tại, bạn đang có một khoản tiền phạt chưa thanh toán trong tài khoản. Vui lòng thanh toán khoản phí này càng sớm càng tốt để tránh những bất tiện không đáng có. Để biết thêm thông tin, vui lòng truy cập https://dichvucongg.top/vn",LEVEL 0 – Không obfuscation (formal),1,1,0,shortcode,Dịch vụ công giả,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,61
phase1_02384,"Chúc mừng bạn đã được chọn là người dùng may mắn của BIDV. Rút thăm trúng thưởng sẽ tặng bạn iPhone 15, iPod, thẻ điện thoại,... Số lượng chỗ có hạn nên hãy nhanh tay click vào link để tham gia nhé! ! https://bill-tel.com/letter/index",LEVEL 0 – Không obfuscation (formal),1,1,0,brandname,Giả mạo ngân hàng,real,real_label_1,data/ground_truth/dataset_label_1_with_categories.csv,62
