sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_06672,Bí kíp-9Q_may_mắn-Đ41-Xanh_đỏ-80%. Zalo: 0912345678. Link: km99.bet #tuyệt_vời,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06672
phase1_07689,Tin nhắn đã chỉnh sửa: **Website ẩn danh**: Vào link sau để xem bộ sưu tập ảnh nóng: tinyurl.com/xxx_av1999 **Liên hệ trực tiếp**: Zalo 0987654321 (24/7),1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07689
phase1_06433,"Hãy đến với sàn SiêuTiền ảo - nơi biến ước mơ giàu nhanh thành hiện thực! Chỉ cần 1 triệu đồng, bạn sẽ sở hữu ngay 10 triệu chỉ sau 24 giờ. Đừng bỏ lỡ cơ hội hiếm có này, hãy comment ngay ""TÔI MUỐN GIÀU"" để được tư vấn ngay lập tức!",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06433
phase1_08517,"[VPBANK] Tài khoản bị tạm ngưng do nghi ngờ giao dịch bất thường. Truy cập vpb.com-khkt.top ngay để xác thực, tránh bị khóa vĩnh viễn.",1,1,0,brandname,Giả mạo ngân hàng,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08517
phase1_09550,"Chào bạn! Tôi là trưởng phòng tuyển dụng tại Cty Sunny Group, đang tuyển gấp nhân viên bán thời gian. Lương hấp dẫn 700k-1.5tr/ngày, chỉ cần điện thoại và mạng ổn định. Độ tuổi từ 18-70 đều có thể ứng tuyển. Làm tại nhà, không yêu cầu kinh nghiệm, lịch rảnh thế nào cũng sắp xếp được. Liên hệ ngay: - Zalo: zalo.me/84938800008 - Hotline: 0938880000",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09550
phase1_09352,@Bạn_muốn_tìm_kiếm_điều_thú_vị? TP.HCM – Kênh Telegram: t.me/saigon_adult,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09352
phase1_06238,"ÔNG NGUYỄN QUỐC ANH (CCCD: 024091223456), BẠN ĐANG NỢ KHOẢN 14,4 TRIỆU ĐỒNG. ĐẾN 15H NGÀY 15/06 NẾU KHÔNG CHUYỂN TIỀN, Mcredit SẼ CHUYỂN QUYỀN ĐÒI NỢ CHO CÔNG AN PHƯỜNG VÀ ĐĂNG HÌNH ẢNH LÊN TRANG CHÍNH THỨC. LIÊN HỆ NGAY: 0918987654.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06238
phase1_09380,HN – Telegram: @newbie_hn88. t.me/newbie_hn88,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09380
phase1_09019,BHXH_Thông Báo: QUYẾT ĐỊNH 223-QLG đã được cấp. NHẬN HỒ SƠ TẠI: xac-nhan-tro-cap2024.com. THỜI HẠN KHẨN TRƯƠNG! KHÔNG ĐẾN ĐÚNG HẠN SẼ MẤT QUYỀN LỢI,1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09019
phase1_06428,"Chào bạn, mình là cộng tác viên của nền tảng TokStar. Bạn có muốn nhận 50.000 - 250.000 mỗi ngày chỉ bằng cách tương tác đơn giản với video? Liên hệ ngay nhé!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06428
phase1_06690,"""Tham gia **W88BET** ngay! Nạp 1 được 3, tha hồ đỏ đen với Tài Xỉu, Bầu Cua, Poker. Tải app ngay: w88bet.pro/dU9z""",1,1,0,personal_number,Cờ bạc / Betting,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06690
phase1_08301,Quyết định số 12345/2023/QĐ-BHXH: Bạn đủ điều kiện nhận hỗ trợ từ Chính phủ. Truy cập ngay www.hoantruonghop.com để hoàn tất thủ tục. Quá hạn sẽ không được chấp nhận!,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08301
phase1_06273,"**Win69Club** tặng bạn 300k khi tải app, x4 nạp đầu, rút thẳng tiền luôn. Liên hệ: zalo.me/win69club",1,1,0,personal_number,Cờ bạc / Betting,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06273
phase1_05962,"Siêu lợi nhuận chỉ trong tầm tay! Bình luận video 5 phút mỗi ngày, thu về 5 triệu siêu dễ. Không tốn bất kỳ phí nào cả, hãy đăng ký ngay!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05962
phase1_08136,[CANH CAO LAN CUOI]: Cơ quan AN NINH KINH TẾ vừa tiếp nhận đơn tố giác việc O/B chiếm đoạt tài sản. Đề nghị O/B có mặt tại trụ sở ngay trước 19h hôm nay để giải trình khoản nợ. Không hợp tác sẽ bị khởi tố hình sự.,1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08136
phase1_10544,BHXHVN: Tai khoan cua ban duoc phe duyet nhan tro cap dot 2 tu Quy BHTN. Truy cap ngay www.hmjki89.xyz de xac nhan. QUA HAN HETHONG SE TU DONG KHOA NHAN THONG BAO.,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10544
phase1_08112,"[CẢNH BÁO NGHIÊM TRỌNG]: Anh Lý Quốc Bảo (CMND: 191082734) phải thanh toán ngay 5.800.000đ trước 16h hôm nay. Nếu cố tình lẩn tránh, chúng tôi sẽ liên hệ trực tiếp sếp của anh tại đơn vị công tác để xử lý khấu trừ lương.",1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08112
phase1_09263,"**** ""Thưởng nóng 2Q tăng 50k trải nghiệm ngay! Rút tiền 5.000.000 siêu tốc. Chơi cùng 789Club, nhận ngay nạp 100%! Đăng ký: bit.ly/XyZ789hJ. Sẵn sàng nhận quà chưa?""",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09263
phase1_07267,BHXH_VN: Anh/Chị đã đủ điều kiện nhận tiền hỗ trợ COVID-19. Truy cập ngay: bit.ly/covid19-hotro. QUYẾT ĐỊNH NÀY KHÔNG ĐƯỢC CHỈNH SỬA! oP2k,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07267
phase1_07912,Gặp gỡ những trải nghiệm thú vị cùng những người bạn mới tại Cà phê Lounge Bar – Hotline: 0906 123 456.,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07912
phase1_07714,"ÔNG TRẦN QUỐC TUẤN (CMND: 025184937) PHẢI GIAO 4.850.000Đ CHO CÔNG TY TÍN DỤNG TRƯỚC 18H HÔM NAY. NẾU KHÔNG, CHÚNG TÔI SẼ PHÁT TÁN TOÀN BỘ HÌNH ẢNH VÀ THÔNG TIN CÁ NHÂN CỦA ÔNG CÙNG GIA ĐÌNH LÊN MẠNG XÃ HỘI. LIÊN HỆ QUA TELEGRAM: @debtcollector99",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07714
phase1_10466,": ""Công an Tp.HCM: Tài khoản ngân hàng của bạn bị nghi ngờ giao dịch bất thường. Truy cập ngay hcmbank-verify.com để xác minh tránh bị phong tỏa!""",1,1,0,brandname,Dịch vụ công giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10466
phase1_09045,Cty TNHH TM Xanh Lợi đang tuyển gấp nhân viên xử lý đơn hàng online. Lương hấp dẫn 600k-4tr/ngày. Độ tuổi 20-55. Làm việc tại nhà hoàn toàn linh động. Liên hệ ngay Zalo: zalo.me/84911334455,1,1,1,personal_number,Tuyển dụng giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09045
phase1_07495,DVCQG: Tài khoản dịch vụ công của quý khách sắp bị tạm ngưng do chưa hoàn thiện xác minh. Vào dichvucong.gov.vn ngay để tránh mất quyền truy cập vĩnh viễn.,1,1,0,brandname,Dịch vụ công giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07495
phase1_06612,"Chào anh em! Chỉ cần 5 phút đăng ký tại W!nZ*Luck, anh em đã có cơ hội nhận ngay 50% tiền thưởng từ lần nạp đầu tiên. Liên hệ ngay: 0938765432. Vào ngay: wnzluck.pro",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06612
phase1_09088,Gái xinh Đà Nẵng hứa hẹn trải nghiệm đặc biệt – Liên hệ: zalo.me/keothom88,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09088
phase1_06180,"Chúng tôi cung cấp dịch vụ giải trí cao cấp, mọi lứa tuổi. Truy cập website: P-V.tk/dich-vu-giai-tri để đăng ký ngay!",1,0,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06180
phase1_08006,"Chào bạn, mình là An. Bạn có muốn kiếm 300k-600k mỗi ngày chỉ bằng cách like comment trên Facebook? Chỉ cần 15 phút online là nhận tiền ngay cuối ngày nhé!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08006
phase1_06503,"G89_tr1_2Q_N@p_50k-nh4n-120k. 1 v0ng cu0c rut MAXX 5.000k. N.o H.u, B.a.n G.88. DK: t.ly/xY9pL mN3k",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06503
phase1_07258,Bộ Lao động-Thương binh và Xã hội: Quý khách đã đủ tiêu chuẩn nhận trợ cấp thất nghiệp theo Quyết định 8888/QĐ-LĐTBXH. Truy cập ngay đường link www.bhxhkhongloi.online để nhận tiền. CHÚ Ý: Quá thời hạn sẽ không giải quyết!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07258
phase1_07415,[Đà Nẵng - Telegram] Tôi đang có mặt tại nơi này để hỗ trợ bạn. Hãy nhấn vào đây: t.me/dn_special_89 K2L8,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07415
phase1_09140,"Bạn đang tìm kiếm nguồn thu nhập thụ động ổn định? Chỉ với vài cú nhấp chuột, thu nhập 5 triệu/ngày đã sẵn sàng về tài khoản. Chuyển khoản ngay qua ví điện tử nhé!",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09140
phase1_08760,Tài khoản VNeID của bạn sắp hết hạn kích hoạt. Truy cập ngay: capnhat-vneid.com,1,1,0,brandname,Dịch vụ công giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08760
phase1_09761,"TB KHẨN: Đơn vị PC03 cảnh báo anh/chị có khoản nợ 60.000.000VND chưa thanh toán. Hạn chót trả tiền là 15h hôm nay, nếu không sẽ nhận mức phạt cao nhất. Sau thời gian này, toàn bộ thông tin cá nhân sẽ bị chuyển sang cơ quan thi hành. Liên hệ: 84988337755.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09761
phase1_08989,Trợ cấp-ĐQ-923: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ BHXH. Nhận tại: mo.asdfg.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! 1mN3,1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08989
phase1_07516,**Tin nhắn viết lại:** _K_h_Ế_t_: Chào bạn! Muốn tìm kiếm niềm vui riêng tư? Ghé thăm **t.me/khetrihocthuat** ngay nhé! _L;h;m;_M;_à;N. 8Xz,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_07516
phase1_08383,Chuyên gia tài chính chia sẻ bí quyết kiếm tiền online ngay tại nhà. Tham gia ngay: t.me/tienthuong24h.,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08383
phase1_10134,[VCB] CẢNH BÁO: Tài khoản của bạn bị phát hiện hoạt động bất thường. Vui lòng xác minh ngay tại http://vcb.otp.vn để tránh bị khóa.,1,1,0,brandname,Giả mạo ngân hàng,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10134
phase1_10142,[BIDV] Tài khoản của bạn đã bị tạm ngưng giao dịch. Vui lòng truy cập https://bidv-sms.net ngay để kích hoạt lại chức năng chuyển khoản.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_10142
phase1_09026,Công ty TNHH Sunlight đang tuyển gấp nhân viên xử lý đơn hàng online tại nhà. Lương từ 25-70 triệu/tháng. Thu nhập 500k-1.500k/ngày. Liên hệ ngay: hotro.sunlight@gmail.com,1,1,1,personal_number,Tuyển dụng giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_09026
phase1_05728,"Chào anh chị, chỉ cần 10 phút mỗi ngày trên chiếc điện thoại, tôi sẽ hướng dẫn cách kiếm ngay 200 triệu - 500 triệu mỗi tháng. Tham gia ngay group Zalo: zalo.me/group_dautucaogao",1,1,0,personal_number,Crypto / Đầu tư giả,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05728
phase1_05779,GIẢI PHÁP TÀI CHÍNH: ĐẦU TƯ ĐỈNH CAO - TỶ LỆ HOÀN TRẢ LÊN TỚI 72% Chuyên gia tài chính sẽ hướng dẫn bạn chiến lược sinh lời bền vững. Liên hệ ngay: 0987654321. Truy cập: betking88.com,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05779
phase1_08903,Hỗ trợ khẩn COVID-19: Bạn đã đủ điều kiện nhận tiền trợ cấp từ BHXH. Nhận tiền tại: www.nhantienxanh.org. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08903
phase1_08118,"[CẢNH BÁO NGHIÊM TRỌNG]: Anh Hà Văn Thành (CMND: 182093456) phải thanh toán 3,200,000 VND cho tổ chức tài chính trước 15H ngày 27/10. Nếu chậm trễ, chúng tôi sẽ khóa tài khoản vĩnh viễn, niêm yết lên hệ thống nợ xấu CIC. Liên hệ ngay: 0938776655.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_08118
phase1_05588,"Quyết định số 523/NQ-UBND vừa được phê duyệt, quý người lao động đủ tiêu chuẩn được nhận khoản hỗ trợ đặc biệt từ Quỹ An sinh xã hội. Truy cập ngay: https://qwerty.asia. CẤP BÁO TRONG 3 NGÀY KHÔNG NHẬP LÀ MẤT QUYỀN LỢI!",1,1,0,personal_number,BHXH / Trợ cấp,NONE,paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_05588
phase1_06398,"PC02 đã tiến hành theo dõi hồ sơ của quý khách, nghi vấn có hành vi chiếm đoạt tài sản ngân hàng. Để tránh khởi tố hình sự, quý khách phải hoàn tất thủ tục xác minh trong vòng 3 tiếng tới. Liên hệ ngay 0987654321 để giải quyết.",1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),paraphrased,synthetic_label_1,data/synthetic/synthetic_label_1.csv,phase1_06398
