source_dataset,source_file,source_row_id,split,original,normalized,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,external_source_type,text_variant_type,candidate_type,hard_case_type,review_status,filter_reason,reject_reason,flags
vilexnorm,data/external/vilexnorm/raw/train.csv,4152,train,"E thì có duyên vch, gặp đúng ông ny tâm lý vcc , biết ny k ăn đc thịt mỡ ,ngại gắp cho ny thì lựa gắp miếng mỡ mà ăn để lộ miếng nạc cho eng ,nếu e k cảm thấy ngại thì gắp miếng nửa nạc nữa mỡ tách ăn phần mỡ nhường e phần nạc ,đơn giản vậy mà cũng phải để e phải bới đến lần t3","Em thì có duyên vch, gặp đúng ông người yêu tâm lý vcc , biết người yêu không ăn đc thịt mỡ ,ngại gắp cho người yêu thì lựa gắp miếng mỡ mà ăn để lộ miếng nạc cho em ,nếu em k cảm thấy ngại thì gắp miếng nửa nạc nữa mỡ tách ăn phần mỡ nhường em phần nạc ,đơn giản vậy mà cũng phải để em phải bới đến lần t3","E thì có duyên vch, gặp đúng ông ny tâm lý vcc , biết ny k ăn đc thịt mỡ ,ngại gắp cho ny thì lựa gắp miếng mỡ mà ăn để lộ miếng nạc cho eng ,nếu e k cảm thấy ngại thì gắp miếng nửa nạc nữa mỡ tách ăn phần mỡ nhường e phần nạc ,đơn giản vậy mà cũng phải để e phải bới đến lần t3",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_sensitive_review_keyword;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4202,train,"haha, htrc xem có 1 đôi nào mà yêu nhau xong bạn gái đi học/ đi làm xa đc bạn trai tặng cho cái kèn thổi ý, kiểu bất cứ khi nào thổi anh bạn trai sẽ có mặt, xong lúc qua sân bay chị bạn gái thổi quá trời mà anh kia ko tới xong khóc lên khóc xuống rồi cuối cùng anh kia cũng tới huhu :))","haha, htrc xem có 1 đôi nào mà yêu nhau xong bạn gái đi học/ đi làm xa được bạn trai tặng cho cái kèn thổi ý, kiểu bất cứ khi nào thổi anh bạn trai sẽ có mặt, xong lúc qua sân bay chị bạn gái thổi quá trời mà anh kia không tới xong khóc lên khóc xuống rồi cuối cùng anh kia cũng tới huhu :))","haha, htrc xem có 1 đôi nào mà yêu nhau xong bạn gái đi học/ đi làm xa đc bạn trai tặng cho cái kèn thổi ý, kiểu bất cứ khi nào thổi anh bạn trai sẽ có mặt, xong lúc qua sân bay chị bạn gái thổi quá trời mà anh kia ko tới xong khóc lên khóc xuống rồi cuối cùng anh kia cũng tới huhu :))",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4269,train,"Nhiều người vẫn ko phân biệt được nóng với đen da nhể, áo sáng màu ra nắng nó ko hấp thụ nhiệt làm cơ thể mát hơn ko đồng nghĩa với chuyện nó cản được luồng sáng của ánh nắng chiếu vào, ví dụ áo sơ mi trắng: mát nhưng dễ làm đen da hơn khi có nắng, còn đối với đồ sẫm màu đặc biệt là màu đen dễ hấp thụ nhiệt nên khi mặc vào đương nhiên sẽ rất nóng, nhưng nó có tác dụng cản được ánh sáng trực tiếp lên bề mặt da nên mặc đồ đen hoặc sẫm màu sẽ ko bị ảnh hưởng lên da khi nắng chiếu vào nhé.","Nhiều người vẫn không phân biệt được nóng với đen da nhỉ, áo sáng màu ra nắng nó không hấp thụ nhiệt làm cơ thể mát hơn không đồng nghĩa với chuyện nó cản được luồng sáng của ánh nắng chiếu vào, ví dụ áo sơ mi trắng: mát nhưng dễ làm đen da hơn khi có nắng, còn đối với đồ sẫm màu đặc biệt là màu đen dễ hấp thụ nhiệt nên khi mặc vào đương nhiên sẽ rất nóng, nhưng nó có tác dụng cản được ánh sáng trực tiếp lên bề mặt da nên mặc đồ đen hoặc sẫm màu sẽ không bị ảnh hưởng lên da khi nắng chiếu vào nhé.","Nhiều người vẫn ko phân biệt được nóng với đen da nhể, áo sáng màu ra nắng nó ko hấp thụ nhiệt làm cơ thể mát hơn ko đồng nghĩa với chuyện nó cản được luồng sáng của ánh nắng chiếu vào, ví dụ áo sơ mi trắng: mát nhưng dễ làm đen da hơn khi có nắng, còn đối với đồ sẫm màu đặc biệt là màu đen dễ hấp thụ nhiệt nên khi mặc vào đương nhiên sẽ rất nóng, nhưng nó có tác dụng cản được ánh sáng trực tiếp lên bề mặt da nên mặc đồ đen hoặc sẫm màu sẽ ko bị ảnh hưởng lên da khi nắng chiếu vào nhé.",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4417,train,"bài viết tiêu cực , rác của cảm xúc , đầy người thành công viên mãn hạnh phúc , bản thân tiêu cực mới đi hút vô những chuyện hoại diệt như này , thấy ngta thành công là cứ nghĩ ngta sẽ chết , vậy chắc xh này còn chưa tới 50 người sống , người sống là người thất bại thì góp phần GDP tăng trưởng gì được cho XH ngoài chuyện tệ nạn lười biếng nợ nần ?","bài viết tiêu cực , rác của cảm xúc , đầy người thành công viên mãn hạnh phúc , bản thân tiêu cực mới đi hút vô những chuyện hoại diệt như này , thấy người ta thành công là cứ nghĩ người ta sẽ chết , vậy chắc xã hội này còn chưa tới 50 người sống , người sống là người thất bại thì góp phần GDP tăng trưởng gì được cho Xã Hội ngoài chuyện tệ nạn lười biếng nợ nần ?","bài viết tiêu cực , rác của cảm xúc , đầy người thành công viên mãn hạnh phúc , bản thân tiêu cực mới đi hút vô những chuyện hoại diệt như này , thấy ngta thành công là cứ nghĩ ngta sẽ chết , vậy chắc xh này còn chưa tới 50 người sống , người sống là người thất bại thì góp phần GDP tăng trưởng gì được cho XH ngoài chuyện tệ nạn lười biếng nợ nần ?",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_finance_keyword;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4651,train,"Nhiều ông kêu VN mình mõm, chỉ đc cái la làng, thế giờ mấy ông muốn bộ quốc phòng tổng động viên và đi ra đấm nhau vs nó à, muốn giống Ukraine thì xin mời, hồi trc đánh nhau vs chính quyền tay sai cách nửa vòng Trái Đất đã khổ rồi, mấy ông muốn đánh nhau vs 1 thằng đông vãi, giàu và mạnh vãi và sát ngay mình à, thật á ?","Nhiều ông kêu VN mình mõm, chỉ được cái la làng, thế giờ mấy ông muốn bộ quốc phòng tổng động viên và đi ra đấm nhau với nó à, muốn giống Ukraine thì xin mời, hồi trước đánh nhau với chính quyền tay sai cách nửa vòng Trái Đất đã khổ rồi, mấy ông muốn đánh nhau với 1 thằng đông vãi, giàu và mạnh vãi và sát ngay mình à, thật á ?","Nhiều ông kêu VN mình mõm, chỉ đc cái la làng, thế giờ mấy ông muốn bộ quốc phòng tổng động viên và đi ra đấm nhau vs nó à, muốn giống Ukraine thì xin mời, hồi trc đánh nhau vs chính quyền tay sai cách nửa vòng Trái Đất đã khổ rồi, mấy ông muốn đánh nhau vs 1 thằng đông vãi, giàu và mạnh vãi và sát ngay mình à, thật á ?",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,abbreviation;slang,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_sensitive_review_keyword;has_slang;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4807,train,"Đúng là tuổi trẻ còn nhiều nhiệt quyết nhưng dạo gần đây t thấy mình sắp không thở nổi rồi  nghĩ lại hồi năm trước tôi có thể đi suốt từ 5h sáng tới 10h tối, giờ tôi thấy bản thân tôi giống như đã dùng hết 30 năm sức khoẻ để đổi lấy cho những ngày trước ấy  t k còn chịu đựng được như trước nữa nhưng mọi thứ cứ diễn ra như thế và t vẫn phải tiếp tục chịu đựng, t thậm chí nghĩ mình có thể ngất xỉu bất cứ lúc nào hay nhận được một tin tức sốc nào đó","Đúng là tuổi trẻ còn nhiều nhiệt huyết nhưng dạo gần đây tôi thấy mình sắp không thở nổi rồi nghĩ lại hồi năm trước tôi có thể đi suốt từ 5h sáng tới 10h tối, giờ tôi thấy bản thân tôi giống như đã dùng hết 30 năm sức khỏe để đổi lấy cho những ngày trước ấy tôi không còn chịu đựng được như trước nữa nhưng mọi thứ cứ diễn ra như thế và tôi vẫn phải tiếp tục chịu đựng, tôi thậm chí nghĩ mình có thể ngất xỉu bất cứ lúc nào hay nhận được một tin tức sốc nào đó","Đúng là tuổi trẻ còn nhiều nhiệt quyết nhưng dạo gần đây t thấy mình sắp không thở nổi rồi  nghĩ lại hồi năm trước tôi có thể đi suốt từ 5h sáng tới 10h tối, giờ tôi thấy bản thân tôi giống như đã dùng hết 30 năm sức khoẻ để đổi lấy cho những ngày trước ấy  t k còn chịu đựng được như trước nữa nhưng mọi thứ cứ diễn ra như thế và t vẫn phải tiếp tục chịu đựng, t thậm chí nghĩ mình có thể ngất xỉu bất cứ lúc nào hay nhận được một tin tức sốc nào đó",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation;slang,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_slang;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,4868,train,"Chỗ tao trước có vụ 1 nhà bắc rạp chiếm1/2 lòng đường, ông lái xe tải đi qua có đứa bé trong rạp chạy qua thế là tai nạn thương tâm, người nhà đứa bé đánh tài xế thừa sống thiếu chết thế là CA xuống, gia đình đám cưới bị phạt vài chục củ, lái xe được đền 200 triệu và những người đánh đi bóc lịch cả đám luôn.","Chỗ tao trước có vụ 1 nhà bắc rạp chiếm1/2 lòng đường, ông lái xe tải đi qua có đứa bé trong rạp chạy qua thế là tai nạn thương tâm, người nhà đứa bé đánh tài xế thừa sống thiếu chết thế là Công An xuống, gia đình đám cưới bị phạt vài chục củ, lái xe được đền 200 triệu và những người đánh đi bóc lịch cả đám luôn.","Chỗ tao trước có vụ 1 nhà bắc rạp chiếm1/2 lòng đường, ông lái xe tải đi qua có đứa bé trong rạp chạy qua thế là tai nạn thương tâm, người nhà đứa bé đánh tài xế thừa sống thiếu chết thế là CA xuống, gia đình đám cưới bị phạt vài chục củ, lái xe được đền 200 triệu và những người đánh đi bóc lịch cả đám luôn.",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_authority_keyword;has_money_amount;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,5661,train,"Hát không hay thì vẫn chê thôi, kể cả có ở nước nào celeb Hàn hay Trung hay Việt hay nước nào chăng nữa, không hay t vẫn chê, mắc gì nói không hay là bắt đầu vào bảo dân Việt chê người Việt, thật sự hát rất quan trọng, không chỉ đẹp sáng sân khấu là đáp ứng tiêu chuẩn t, nên là đừng vào bắt bẻ tiêu chuẩn của người khác nha mấy bạn hiền","Hát không hay thì vẫn chê thôi, kể cả có ở nước nào celeb Hàn hay Trung hay Việt hay nước nào chăng nữa, không hay tôi vẫn chê, mắc gì nói không hay là bắt đầu vào bảo dân Việt chê người Việt, thật sự hát rất quan trọng, không chỉ đẹp sáng sân khấu là đáp ứng tiêu chuẩn tôi, nên là đừng vào bắt bẻ tiêu chuẩn của người khác nha mấy bạn hiền","Hát không hay thì vẫn chê thôi, kể cả có ở nước nào celeb Hàn hay Trung hay Việt hay nước nào chăng nữa, không hay t vẫn chê, mắc gì nói không hay là bắt đầu vào bảo dân Việt chê người Việt, thật sự hát rất quan trọng, không chỉ đẹp sáng sân khấu là đáp ứng tiêu chuẩn t, nên là đừng vào bắt bẻ tiêu chuẩn của người khác nha mấy bạn hiền",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,5735,train,"Mình nghĩ bạn nên nói thẳng thắng với chồng về những gì bạn đang nghĩ, đang gặp phải, ý định của bạn và nguyên nhân từ đó 2 vợ chồng sẽ cùng đưa ra giải pháp để giúp gia đình tốt hơn, cái quan trong k phải k có tg danh cho gd lm gd do vo ma la 1 nguoi chua thau hieu 1 nguoi lai k chiu noi ra","Mình nghĩ bạn nên nói thẳng thắn với chồng về những gì bạn đang nghĩ, đang gặp phải, ý định của bạn và nguyên nhân từ đó 2 vợ chồng sẽ cùng đưa ra giải pháp để giúp gia đình tốt hơn, cái quan trọng không phải không có thời gian dành cho gia đình làm gia đình đổ vỡ mà là 1 người chưa thấu hiểu 1 người lại không chịu nói ra","Mình nghĩ bạn nên nói thẳng thắng với chồng về những gì bạn đang nghĩ, đang gặp phải, ý định của bạn và nguyên nhân từ đó 2 vợ chồng sẽ cùng đưa ra giải pháp để giúp gia đình tốt hơn, cái quan trong k phải k có tg danh cho gd lm gd do vo ma la 1 nguoi chua thau hieu 1 nguoi lai k chiu noi ra",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode,rejected,,auto_reject,strong_reject_rule,too_long,has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,5845,train,"Đó là lý do vì sao mình ko muốn lấy chồng đẻ con, sinh con bây giờ rất dễ nhưng để nuôi con trong một xã hội mà con người phải chịu áp lực từ nhiều phía như thế này mình cảm thấy rất tội đứa nhỏ, bản thân mình may mắn vì sinh ra trong gđ ko khá giả nhưng cũng ko thiếu thốn, ba mẹ thì rất tâm lý và tư tưởng hiện đại, ba mẹ chỉ cần mình kiếm tiền đủ sống và khoẻ mạnh là được","Đó là lý do vì sao mình không muốn lấy chồng đẻ con, sinh con bây giờ rất dễ nhưng để nuôi con trong một xã hội mà con người phải chịu áp lực từ nhiều phía như thế này mình cảm thấy rất tội đứa nhỏ, bản thân mình may mắn vì sinh ra trong gia đình không khá giả nhưng cũng không thiếu thốn, ba mẹ thì rất tâm lý và tư tưởng hiện đại, ba mẹ chỉ cần mình kiếm tiền đủ sống và khoẻ mạnh là được","Đó là lý do vì sao mình ko muốn lấy chồng đẻ con, sinh con bây giờ rất dễ nhưng để nuôi con trong một xã hội mà con người phải chịu áp lực từ nhiều phía như thế này mình cảm thấy rất tội đứa nhỏ, bản thân mình may mắn vì sinh ra trong gđ ko khá giả nhưng cũng ko thiếu thốn, ba mẹ thì rất tâm lý và tư tưởng hiện đại, ba mẹ chỉ cần mình kiếm tiền đủ sống và khoẻ mạnh là được",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_money_keyword;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,7324,train,"Sẽ k ai muốn biết ban đêm tui mà ở 1 mk thì tui sẽ nghĩ ntn đâu  k biết có phải mọi con gái đều thế k hay là chỉ vài người nma, cứ đến đêm, nếu k có việc gì phải làm thì tui sẽ dễ suy diễn mấy việc ứ liên quan đến mình cho lắm thành có liên quan đến mk và sau đó là buồn cả đêm đến sáng","Sẽ không ai muốn biết ban đêm tui mà ở 1 mình thì tui sẽ nghĩ ntn đâu không biết có phải mọi con gái đều thế không hay là chỉ vài người nhưng mà, cứ đến đêm, nếu không có việc gì phải làm thì tui sẽ dễ suy diễn mấy việc ứ liên quan đến mình cho lắm thành có liên quan đến mình và sau đó là buồn cả đêm đến sáng","Sẽ k ai muốn biết ban đêm tui mà ở 1 mk thì tui sẽ nghĩ ntn đâu  k biết có phải mọi con gái đều thế k hay là chỉ vài người nma, cứ đến đêm, nếu k có việc gì phải làm thì tui sẽ dễ suy diễn mấy việc ứ liên quan đến mình cho lắm thành có liên quan đến mk và sau đó là buồn cả đêm đến sáng",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,7420,train,"Mình cũng thuộc tuýp người chậm chạp lắm, mình cũng muốn nhanh nhma mỗi lúc nhanh là y như rằng mình lại làm sai cái gì đấy, ai không hiểu sẽ chán ghét sự lề mề đó của mình lắm nhưng thật may ở chỗ làm của mình mình có người chủ, những người đồng nghiệp luôn hiểu cho mình , mình rất cảm kích và chỉ biết làm việc thật nghiêm túc nhất có thể.","Mình cũng thuộc tuýp người chậm chạp lắm, mình cũng muốn nhanh nhưng mà mỗi lúc nhanh là y như rằng mình lại làm sai cái gì đấy, ai không hiểu sẽ chán ghét sự lề mề đó của mình lắm nhưng thật may ở chỗ làm của mình mình có người chủ, những người đồng nghiệp luôn hiểu cho mình , mình rất cảm kích và chỉ biết làm việc thật nghiêm túc nhất có thể.","Mình cũng thuộc tuýp người chậm chạp lắm, mình cũng muốn nhanh nhma mỗi lúc nhanh là y như rằng mình lại làm sai cái gì đấy, ai không hiểu sẽ chán ghét sự lề mề đó của mình lắm nhưng thật may ở chỗ làm của mình mình có người chủ, những người đồng nghiệp luôn hiểu cho mình , mình rất cảm kích và chỉ biết làm việc thật nghiêm túc nhất có thể.",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,standard_or_unknown,rejected,,auto_reject,strong_reject_rule,too_long,long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/train.csv,7891,train,"T thấy ko có gì mắc cười , Vay FE biết 100% lãi cao rồi , đã vay tiền ăn dọng xong còn đánh người như vậy , biết là tụi FE nó đòi tiền khó chịu nhưng vay thì chịu đi , thứ này bỏ tù mọt rong cho bỏ tật , t thấy ko có gì tội hết , người ta cũng làm đúng cv thôi tới lúc tụi m đi đòi tiền bị đánh v còn cười được ko","Tôi thấy không có gì mắc cười , Vay FE biết 100% lãi cao rồi , đã vay tiền ăn dọng xong còn đánh người như vậy , biết là tụi FE nó đòi tiền khó chịu nhưng vay thì chịu đi , thứ này bỏ tù mọt gông cho bỏ tật , tôi thấy không có gì tội hết , người ta cũng làm đúng công việc thôi tới lúc tụi mày đi đòi tiền bị đánh vậy còn cười được không","T thấy ko có gì mắc cười , Vay FE biết 100% lãi cao rồi , đã vay tiền ăn dọng xong còn đánh người như vậy , biết là tụi FE nó đòi tiền khó chịu nhưng vay thì chịu đi , thứ này bỏ tù mọt rong cho bỏ tật , t thấy ko có gì tội hết , người ta cũng làm đúng cv thôi tới lúc tụi m đi đòi tiền bị đánh v còn cười được ko",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_finance_keyword;has_soft_job_keyword;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/dev.csv,369,dev,"Một người thuê nhà trước của tụi mình thì không được may mắn v, ảnh đã mất vì uống thuốc quá liều nma mn quá bận rộn để phát hiện ra ảnh k có mặt và x á c ảnh cứ nằm đó hơn 3 ngày cho tới khi 1 người bạn tới thăm có chìa khoá mở phòng của ảnh, lúc đó cảnh sát tới mang x á c ảnh đi thôi vì ba mẹ ảnh từ chối nhận","Một người thuê nhà trước của tụi mình thì không được may mắn vậy, ảnh đã mất vì uống thuốc quá liều nhưng mà mọi người quá bận rộn để phát hiện ra ảnh không có mặt và xác ảnh cứ nằm đó hơn 3 ngày cho tới khi 1 người bạn tới thăm có chìa khoá mở phòng của ảnh, lúc đó cảnh sát tới mang xác ảnh đi thôi vì ba mẹ ảnh từ chối nhận","Một người thuê nhà trước của tụi mình thì không được may mắn v, ảnh đã mất vì uống thuốc quá liều nma mn quá bận rộn để phát hiện ra ảnh k có mặt và x á c ảnh cứ nằm đó hơn 3 ngày cho tới khi 1 người bạn tới thăm có chìa khoá mở phòng của ảnh, lúc đó cảnh sát tới mang x á c ảnh đi thôi vì ba mẹ ảnh từ chối nhận",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_authority_keyword;has_sensitive_review_keyword;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/dev.csv,784,dev,"Thật may mắn vì giờ ng ta hạn chế dùng thủy ngân để làm nhiệt kế  ui, với cả cách đây 1 thời gian tui đi mua pin ý, tui đã nghĩ xem làm thế nào để bảo quản nó sau khi hết pin r mang đến chỗ thu gom, khá là đau đầu, xong sau đó thì tui phát hiện ra, giờ pin k thủy ngân, k chì, k cadium bán đầy  tốt ghê","Thật may mắn vì giờ người ta hạn chế dùng thủy ngân để làm nhiệt kế rồi, với cả cách đây 1 thời gian tui đi mua pin ý, tui đã nghĩ xem làm thế nào để bảo quản nó sau khi hết pin rồi mang đến chỗ thu gom, khá là đau đầu, xong sau đó thì tui phát hiện ra, giờ pin không thủy ngân, không chì, không cadmium bán đầy tốt ghê","Thật may mắn vì giờ ng ta hạn chế dùng thủy ngân để làm nhiệt kế  ui, với cả cách đây 1 thời gian tui đi mua pin ý, tui đã nghĩ xem làm thế nào để bảo quản nó sau khi hết pin r mang đến chỗ thu gom, khá là đau đầu, xong sau đó thì tui phát hiện ra, giờ pin k thủy ngân, k chì, k cadium bán đầy  tốt ghê",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;abbreviation,rejected,,auto_reject,strong_reject_rule,too_long,has_abbreviation;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/dev.csv,869,dev,", bữa chạy xe về khuya lúc 5h sáng, thấy mấy cô chú chạy tập thể dục, dui dẻ có chú kia chạy 1 mình , nhìn từ xa có gì bé bé xinh xinh lon ton chạy theo, vội kêu đứa em "" ê chú đó đi tập thể dục v bé chó kìa cưng ghê, thương quá "" , lại gần ổng chạy 1m thiệt, chân chạm đất hửn hoi , còn cái cục lon ton là cái bóng của ổng do đèn soi xuống  thấy cũng bớt cưng liền",", bữa chạy xe về khuya lúc 5h sáng, thấy mấy cô chú chạy tập thể dục, vui vẻ có chú kia chạy 1 mình , nhìn từ xa có gì bé bé xinh xinh lon ton chạy theo, vội kêu đứa em "" ê chú đó đi tập thể dục với bé chó kìa cưng ghê, thương quá "" , lại gần ổng chạy 1m thiệt, chân chạm đất hẳn hoi , còn cái cục lon ton là cái bóng của ổng do đèn soi xuống  thấy cũng bớt cưng liền",", bữa chạy xe về khuya lúc 5h sáng, thấy mấy cô chú chạy tập thể dục, dui dẻ có chú kia chạy 1 mình , nhìn từ xa có gì bé bé xinh xinh lon ton chạy theo, vội kêu đứa em "" ê chú đó đi tập thể dục v bé chó kìa cưng ghê, thương quá "" , lại gần ổng chạy 1m thiệt, chân chạm đất hửn hoi , còn cái cục lon ton là cái bóng của ổng do đèn soi xuống  thấy cũng bớt cưng liền",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,informal_spelling,rejected,,auto_reject,strong_reject_rule,too_long,has_informal_spelling;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/dev.csv,961,dev,"hồi nhỏ nhát tới mức ai hỏi gì cũng không dám trả lời hoặc trả lời lí nhí để mẹ biết ý trả lời thay, xong h lớn tồng ngồng rùi mà đi khám bệnh hay đi làm thẻ ngân hàng mẹ vẫn theo thói quen kè kè sát bên trả lời giùm dù bgio mình đã dạn hơn nhiều lắm rùi  nhưng có mẹ zẫn zui hơn kakaka iu mẹ","hồi nhỏ nhát tới mức ai hỏi gì cũng không dám trả lời hoặc trả lời lí nhí để mẹ biết ý trả lời thay, xong giờ lớn tồng ngồng rồi mà đi khám bệnh hay đi làm thẻ ngân hàng mẹ vẫn theo thói quen kè kè sát bên trả lời giùm dù bây giờ mình đã dạn hơn nhiều lắm rồi  nhưng có mẹ vẫn vui hơn kakaka yêu mẹ","hồi nhỏ nhát tới mức ai hỏi gì cũng không dám trả lời hoặc trả lời lí nhí để mẹ biết ý trả lời thay, xong h lớn tồng ngồng rùi mà đi khám bệnh hay đi làm thẻ ngân hàng mẹ vẫn theo thói quen kè kè sát bên trả lời giùm dù bgio mình đã dạn hơn nhiều lắm rùi  nhưng có mẹ zẫn zui hơn kakaka iu mẹ",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode;informal_spelling,rejected,,auto_reject,strong_reject_rule,too_long,has_finance_keyword;has_informal_spelling;has_teencode;long_for_clean;too_long
vilexnorm,data/external/vilexnorm/raw/test.csv,178,test,"Mình nghĩ châp nhận vay thì châp nhân trả, chứ muốn vay xong , ko trả thì có thần thánh cũng phải nổi nóng, khi vay hay mua đồ trả góp thì nhân viên cũng tư vấn rõ ràng lãi suất, và mỗi tháng đóng bao nhiêu và đóng bao nhiêu tháng, và có giải thích rõ ràng là đóng trể hạn sẽ bị phạt , và nói rõ ràng khi chuyển qua nợ xâu là bên ngân hàng sẽ chuyển qua nợ quá bên thứ 3 để làm việc, trước kia mình cũng vay và nhân viên làm hồ sơ ký hợp đồng nói rõ ràng mình đồng ý thì mình ký hợp đồng và nhận tiền, chứ đâu ai kề dao vô cổ bắt mình ký mình vay đâu","Mình nghĩ chấp nhận vay thì chấp nhận trả, chứ muốn vay xong , không trả thì có thần thánh cũng phải nổi nóng, khi vay hay mua đồ trả góp thì nhân viên cũng tư vấn rõ ràng lãi suất, và mỗi tháng đóng bao nhiêu và đóng bao nhiêu tháng, và có giải thích rõ ràng là đóng trễ hạn sẽ bị phạt , và nói rõ ràng khi chuyển qua nợ xấu là bên ngân hàng sẽ chuyển qua nợ quá bên thứ 3 để làm việc, trước kia mình cũng vay và nhân viên làm hồ sơ ký hợp đồng nói rõ ràng mình đồng ý thì mình ký hợp đồng và nhận tiền, chứ đâu ai kề dao vô cổ bắt mình ký mình vay đâu","Mình nghĩ châp nhận vay thì châp nhân trả, chứ muốn vay xong , ko trả thì có thần thánh cũng phải nổi nóng, khi vay hay mua đồ trả góp thì nhân viên cũng tư vấn rõ ràng lãi suất, và mỗi tháng đóng bao nhiêu và đóng bao nhiêu tháng, và có giải thích rõ ràng là đóng trể hạn sẽ bị phạt , và nói rõ ràng khi chuyển qua nợ xâu là bên ngân hàng sẽ chuyển qua nợ quá bên thứ 3 để làm việc, trước kia mình cũng vay và nhân viên làm hồ sơ ký hợp đồng nói rõ ràng mình đồng ý thì mình ký hợp đồng và nhận tiền, chứ đâu ai kề dao vô cổ bắt mình ký mình vay đâu",0,0,0,personal_number,ViLexNorm rejected,NONE,external_rejected,vilexnorm_rejected,teencode,rejected,,auto_reject,strong_reject_rule,too_long,has_finance_keyword;has_job_keyword;has_teencode;long_for_clean;too_long
